thread_id,doc_id,fecha,familia
H0000,302,2021-02-02,2
H0000,4817,2021-02-09,25
H0000,7320,2021-02-12,10
H0000,2787,2021-02-25,1
H0000,5203,2021-02-26,26
H0000,20373,2021-03-01,9
H0000,1749,2021-03-15,5
H0000,3851,2021-03-19,6
H0000,19035,2021-03-25,10
H0000,1638,2021-04-21,7
H0000,1734,2021-04-28,22
H0000,280,2021-06-29,25
H0000,851,2021-07-18,1
H0000,20366,2021-07-23,10
H0000,4248,2021-07-30,6
H0000,3829,2021-08-05,27
H0000,288,2021-08-10,1
H0000,15149,2021-08-10,5
H0000,1615,2021-08-11,-1
H0000,1628,2021-08-11,-1
H0000,1629,2021-08-11,25
H0000,1631,2021-08-11,-1
H0000,1670,2021-08-11,7
H0000,15142,2021-08-11,7
H0000,1626,2021-08-12,7
H0000,1637,2021-08-12,7
H0000,16802,2021-08-12,7
H0000,1646,2021-08-13,5
H0000,1741,2021-08-13,14
H0000,18334,2021-08-13,7
H0000,1611,2021-08-14,25
H0000,1525,2021-08-14,9
H0000,1826,2021-08-14,11
H0000,1827,2021-08-14,11
H0000,1718,2021-08-16,5
H0000,1603,2021-08-19,15
H0000,16793,2021-08-28,7
H0000,4388,2021-09-15,27
H0000,19185,2021-09-27,23
H0000,16800,2021-09-28,11
H0000,1610,2021-10-05,25
H0000,1639,2021-10-05,7
H0000,1729,2021-10-19,14
H0000,8038,2021-10-26,6
H0000,1745,2021-10-27,27
H0000,1602,2021-11-17,7
H0000,826,2021-11-18,1
H0000,1819,2021-12-03,14
H0000,16976,2022-01-10,13
H0000,1634,2022-01-12,7
H0000,5756,2022-01-12,2
H0000,15138,2022-01-12,27
H0000,23170,2022-01-12,7
H0000,16813,2022-01-13,8
H0000,1665,2022-01-17,5
H0000,1561,2022-01-18,13
H0000,1253,2022-01-19,13
H0000,2112,2022-01-26,13
H0000,1479,2022-01-31,14
H0000,4731,2022-02-09,6
H0000,15196,2022-02-10,5
H0000,15937,2022-02-10,11
H0000,7169,2022-02-10,10
H0000,1907,2022-03-03,-1
H0000,6698,2022-03-04,8
H0000,1487,2022-03-11,15
H0000,1596,2022-03-11,15
H0000,1811,2022-03-11,14
H0000,1820,2022-03-11,14
H0000,2809,2022-03-28,1
H0000,1246,2022-03-31,13
H0000,1614,2022-04-07,25
H0000,1668,2022-04-07,11
H0000,15146,2022-04-07,5
H0000,2789,2022-04-07,23
H0000,396,2022-04-08,15
H0000,1709,2022-04-25,5
H0000,7159,2022-05-03,10
H0000,4395,2022-05-04,0
H0000,7175,2022-05-04,10
H0000,265,2022-05-12,13
H0000,3827,2022-05-16,6
H0000,1694,2022-05-19,7
H0000,4361,2022-06-14,26
H0000,7148,2022-06-24,10
H0000,3412,2022-07-03,9
H0000,4358,2022-07-03,27
H0000,4783,2022-07-12,26
H0000,1485,2022-07-15,15
H0000,1499,2022-07-15,14
H0000,15166,2022-07-21,7
H0000,15975,2022-07-30,0
H0000,4274,2022-08-02,6
H0000,1141,2022-08-04,11
H0000,16764,2022-08-25,24
H0000,1546,2022-08-26,13
H0000,4816,2022-08-30,14
H0000,1593,2022-08-31,13
H0000,4788,2022-09-07,26
H0000,1761,2022-09-15,11
H0000,1962,2022-09-27,-1
H0000,2224,2022-09-28,10
H0000,4366,2022-10-03,24
H0000,6531,2022-10-27,3
H0000,1508,2022-11-03,14
H0000,1513,2022-11-15,14
H0000,1797,2022-11-15,11
H0000,2010,2022-11-15,11
H0000,378,2022-11-23,25
H0000,4371,2022-12-26,24
H0000,16798,2022-12-29,15
H0000,1721,2022-12-31,5
H0000,4396,2023-01-04,24
H0000,15996,2023-01-05,24
H0000,1647,2023-01-11,5
H0000,1488,2023-01-12,25
H0000,1597,2023-01-13,27
H0000,1619,2023-01-13,-1
H0000,3962,2023-01-13,6
H0000,1743,2023-01-14,11
H0000,1346,2023-01-14,25
H0000,1731,2023-01-15,22
H0000,8045,2023-01-16,25
H0000,1710,2023-01-17,5
H0000,1604,2023-01-18,7
H0000,1613,2023-01-18,25
H0000,1640,2023-01-18,5
H0000,1664,2023-01-18,5
H0000,1666,2023-01-18,7
H0000,1727,2023-01-18,7
H0000,8775,2023-01-18,7
H0000,15141,2023-01-18,5
H0000,15148,2023-01-18,7
H0000,16803,2023-01-18,7
H0000,16804,2023-01-18,7
H0000,17369,2023-01-19,6
H0000,23164,2023-01-19,7
H0000,1735,2023-01-20,7
H0000,1567,2023-02-15,25
H0000,1265,2023-02-16,13
H0000,16812,2023-02-24,7
H0000,4397,2023-03-09,24
H0000,1929,2023-03-11,5
H0000,1527,2023-03-18,-1
H0000,4362,2023-04-04,6
H0000,18708,2023-04-13,16
H0000,7168,2023-04-17,10
H0000,2245,2023-04-18,1
H0000,2190,2023-04-19,10
H0000,2193,2023-04-19,10
H0000,1205,2023-04-20,-1
H0000,1932,2023-04-21,-1
H0000,7145,2023-04-28,10
H0000,2175,2023-05-02,11
H0000,2178,2023-05-02,11
H0000,41,2023-05-04,13
H0000,970,2023-05-04,25
H0000,2210,2023-05-04,25
H0000,978,2023-05-05,13
H0000,1928,2023-05-05,13
H0000,1930,2023-05-05,13
H0000,983,2023-05-08,25
H0000,1105,2023-05-09,11
H0000,2211,2023-05-10,25
H0000,2206,2023-05-11,13
H0000,2213,2023-05-16,13
H0000,1088,2023-05-20,11
H0000,1987,2023-05-23,13
H0000,3410,2023-05-23,12
H0000,2781,2023-05-25,12
H0000,1242,2023-06-12,13
H0000,1555,2023-06-12,25
H0000,1551,2023-06-15,13
H0000,4250,2023-06-24,6
H0000,2227,2023-06-27,11
H0000,6416,2023-06-29,13
H0000,1680,2023-06-30,5
H0000,15137,2023-06-30,7
H0000,1244,2023-06-30,-1
H0000,1933,2023-06-30,13
H0000,1954,2023-06-30,13
H0000,1972,2023-06-30,13
H0000,15143,2023-07-01,5
H0000,301,2023-07-03,25
H0000,271,2023-07-06,11
H0000,18028,2023-07-11,13
H0000,2217,2023-07-19,11
H0000,1498,2023-07-27,15
H0000,15152,2023-07-28,5
H0000,2770,2023-07-31,12
H0000,2782,2023-08-01,12
H0000,2786,2023-08-01,12
H0000,2012,2023-08-10,15
H0000,1524,2023-08-22,13
H0000,1986,2023-08-26,13
H0000,22269,2023-08-30,3
H0000,22503,2023-09-29,1
H0000,6917,2023-10-04,22
H0000,4237,2023-10-10,24
H0000,4582,2023-10-13,24
H0000,7626,2023-10-23,-1
H0000,1263,2023-10-26,13
H0000,1277,2023-10-26,13
H0000,16980,2023-11-09,13
H0000,1275,2023-11-10,11
H0000,1562,2023-11-21,25
H0000,2792,2023-12-12,1
H0000,272,2023-12-13,11
H0000,2777,2023-12-14,27
H0000,1618,2023-12-15,13
H0000,1663,2023-12-20,5
H0000,1682,2023-12-21,5
H0000,15154,2023-12-26,7
H0000,1725,2023-12-27,5
H0000,6380,2023-12-28,0
H0000,1919,2023-12-28,13
H0000,1926,2023-12-28,13
H0000,1931,2023-12-28,13
H0000,1934,2023-12-28,13
H0000,1949,2023-12-28,5
H0000,1970,2023-12-28,5
H0000,1917,2023-12-29,13
H0000,1920,2023-12-29,13
H0000,1923,2023-12-29,13
H0000,1921,2024-01-06,13
H0000,1938,2024-01-09,13
H0000,1952,2024-01-09,5
H0000,210,2024-01-10,14
H0000,6384,2024-01-10,13
H0000,1005,2024-01-10,13
H0000,1945,2024-01-10,13
H0000,6383,2024-01-11,16
H0000,1936,2024-01-11,13
H0000,1943,2024-01-11,13
H0000,11793,2024-01-12,10
H0000,1941,2024-01-12,13
H0000,6373,2024-01-13,16
H0000,1937,2024-01-13,13
H0000,1946,2024-01-13,13
H0000,1951,2024-01-13,13
H0000,4020,2024-01-15,24
H0000,1225,2024-01-16,13
H0000,8986,2024-01-17,10
H0000,1940,2024-01-17,13
H0000,7171,2024-01-17,10
H0000,1585,2024-01-20,13
H0000,8069,2024-01-21,16
H0000,1509,2024-01-22,11
H0000,1595,2024-01-22,13
H0000,1732,2024-01-22,11
H0000,4630,2024-01-22,5
H0000,15940,2024-01-23,11
H0000,4351,2024-01-23,27
H0000,4382,2024-01-23,27
H0000,1583,2024-01-29,13
H0000,1486,2024-01-30,13
H0000,1788,2024-01-31,14
H0000,22495,2024-01-31,10
H0000,1589,2024-02-01,13
H0000,1108,2024-02-08,25
H0000,1616,2024-02-09,25
H0000,1569,2024-02-16,13
H0000,1573,2024-02-17,13
H0000,7366,2024-02-20,-1
H0000,1579,2024-02-21,13
H0000,9084,2024-03-03,13
H0000,1510,2024-03-05,25
H0000,4356,2024-03-08,24
H0000,1492,2024-03-11,14
H0000,1571,2024-03-12,13
H0000,2848,2024-03-14,25
H0000,2120,2024-03-26,-1
H0000,2209,2024-04-11,13
H0000,6004,2024-04-18,10
H0000,7149,2024-04-18,10
H0000,7153,2024-04-18,10
H0000,7174,2024-04-18,10
H0000,2018,2024-04-19,13
H0000,7146,2024-04-25,10
H0000,1281,2024-05-09,5
