doc_i,doc_j,dias,s_ref,s_emb,w
3274,6725,176,0.2656,0.8867,0.452
3274,6727,1,0.4138,0.8961,0.5585
3274,6736,2,0.4138,0.8718,0.5512
3274,6737,2,0.4138,0.7668,0.5197
3274,6739,4,0.4138,0.8287,0.5383
3274,6742,2,0.4138,0.8829,0.5545
3274,6743,2,0.4138,0.8075,0.5319
3274,6746,346,0.4138,0.875,0.5522
3274,7224,1,0.4138,0.8387,0.5413
3274,7232,46,0.4138,0.7428,0.5125
3274,7233,164,0.4138,0.7196,0.5056
3274,7234,51,0.4138,0.7839,0.5249
3274,7237,305,0.4138,0.7343,0.51
3275,3277,13,0.5209,0.9424,0.6473
3275,3278,348,0.4138,0.9228,0.5665
3275,3279,1,0.4138,0.9341,0.5699
3275,3281,3,0.5209,0.888,0.631
3275,3282,54,0.4138,0.8493,0.5445
3275,3283,263,0.5209,0.8079,0.607
3275,3284,349,0.5209,0.9573,0.6518
3275,6722,5,0.2553,0.9088,0.4513
3275,6723,29,0.5209,0.8747,0.627
3275,6724,348,0.5209,0.7779,0.598
3275,6727,3,0.5209,0.9101,0.6377
3275,6732,977,0.5209,0.9469,0.6487
3275,6735,465,0.5209,0.9007,0.6348
3275,6739,6,0.5209,0.9176,0.6399
3275,6743,4,0.4138,0.9675,0.5799
3275,6746,348,0.4138,0.9021,0.5603
3275,7224,3,0.4138,0.8855,0.5553
3275,7227,969,0.5209,0.9246,0.642
3275,7229,395,0.5209,0.8721,0.6262
3275,7232,48,0.5209,0.9425,0.6474
3275,7233,166,0.4138,0.8749,0.5522
3275,7234,53,0.4138,0.8536,0.5458
3275,7235,348,0.3727,0.8601,0.5189
3275,7236,808,0.5209,0.8586,0.6222
3275,7237,307,0.5209,0.9076,0.6369
3277,3278,335,0.4138,0.9404,0.5718
3277,3279,12,0.4138,0.9341,0.5699
3277,3281,10,0.5209,0.8663,0.6245
3277,3282,41,0.5651,0.8693,0.6564
3277,3283,250,0.5209,0.8501,0.6197
3277,3284,336,0.6138,0.93,0.7087
3277,6723,16,0.5209,0.912,0.6382
3277,6724,335,0.5209,0.8214,0.6111
3277,6725,165,0.2656,0.9125,0.4597
3277,6727,10,0.6138,0.931,0.709
3277,6732,990,0.5209,0.952,0.6502
3277,6735,452,0.5209,0.8905,0.6318
3277,6736,13,0.6138,0.9326,0.7095
3277,6737,13,0.5209,0.8896,0.6315
3277,6739,7,0.5209,0.9196,0.6405
3277,6740,13,0.2656,0.941,0.4682
3277,6742,13,0.5209,0.8963,0.6335
3277,6743,9,0.4138,0.9364,0.5706
3277,6746,335,0.4138,0.905,0.5612
3277,7224,10,0.4138,0.9102,0.5627
3277,7227,982,0.6138,0.9168,0.7047
3277,7229,382,0.6138,0.8505,0.6848
3277,7232,35,0.5209,0.8901,0.6317
3277,7233,153,0.5651,0.8518,0.6511
3277,7234,40,0.4138,0.8572,0.5468
3277,7235,335,0.3727,0.8802,0.525
3277,7236,795,0.6138,0.8479,0.684
3277,7237,294,0.6138,0.8958,0.6984
3278,3279,347,0.4138,0.9597,0.5776
3278,3281,345,0.4138,0.8494,0.5445
3278,3282,294,0.4138,0.8665,0.5496
3278,3283,85,0.4138,0.8685,0.5502
3278,3284,1,0.4138,0.9402,0.5717
3278,6719,340,0.2656,0.8979,0.4553
3278,6721,335,0.2656,0.9411,0.4683
3278,6723,319,0.4138,0.93,0.5687
3278,6725,170,0.2656,0.9389,0.4676
3278,6727,345,0.4138,0.9562,0.5765
3278,6735,117,0.4138,0.9243,0.5669
3278,6736,348,0.4138,0.9371,0.5708
3278,6737,348,0.4138,0.8898,0.5566
3278,6739,342,0.4138,0.9115,0.5631
3278,6740,348,0.2656,0.9433,0.4689
3278,6742,348,0.4138,0.9367,0.5707
3278,6743,344,0.4138,0.9363,0.5706
3278,7224,345,0.4138,0.9193,0.5655
3278,7229,47,0.4138,0.8666,0.5497
3278,7232,300,0.4138,0.8679,0.5501
3278,7233,182,0.4138,0.842,0.5423
3278,7234,295,0.4138,0.862,0.5483
3278,7237,41,0.4138,0.8735,0.5517
3279,3281,2,0.4138,0.8291,0.5384
3279,3282,53,0.4138,0.8705,0.5508
3279,3283,262,0.4138,0.8678,0.55
3279,3284,348,0.4138,0.9288,0.5683
3279,6719,7,0.2656,0.9205,0.4621
3279,6721,12,0.2656,0.9404,0.468
3279,6723,28,0.4138,0.9135,0.5637
3279,6724,347,0.4138,0.8967,0.5587
3279,6725,177,0.2656,0.9223,0.4626
3279,6727,2,0.4138,0.9601,0.5777
3279,6736,1,0.4138,0.9256,0.5673
3279,6737,1,0.4138,0.9058,0.5614
3279,6739,5,0.4138,0.9142,0.5639
3279,6740,1,0.2656,0.9379,0.4673
3279,6742,1,0.4138,0.9086,0.5623
3279,6743,3,0.4138,0.9382,0.5711
3279,6746,347,0.4138,0.9237,0.5668
3279,7224,2,0.4138,0.9022,0.5603
3279,7232,47,0.4138,0.874,0.5519
3279,7233,165,0.4138,0.8624,0.5484
3279,7234,52,0.4138,0.8782,0.5531
3279,7235,347,0.2656,0.9175,0.4612
3279,7237,306,0.4138,0.8719,0.5512
3280,3282,9,0.3482,0.9187,0.5194
3280,3284,286,0.2995,0.8302,0.4587
3280,6738,145,0.6482,0.8956,0.7224
3280,6749,634,0.6482,0.7261,0.6716
3280,7233,103,0.2995,0.9438,0.4928
3280,7234,10,0.2721,0.876,0.4533
3280,7237,244,0.2995,0.8162,0.4545
3281,3282,51,0.4138,0.7972,0.5288
3281,3283,260,0.5209,0.7545,0.591
3281,3284,346,0.5209,0.871,0.6259
3281,6723,26,0.5209,0.769,0.5953
3281,6724,345,0.5209,0.7066,0.5766
3281,6732,980,0.5209,0.8558,0.6214
3281,6735,462,0.5209,0.8632,0.6236
3281,6736,3,0.5209,0.8452,0.6182
3281,6737,3,0.5209,0.8796,0.6285
3281,6739,3,0.5209,0.8531,0.6206
3281,6742,3,0.5209,0.7746,0.597
3281,6743,1,0.4138,0.9026,0.5604
3281,6746,345,0.4138,0.8256,0.5374
3281,7227,972,0.5209,0.885,0.6301
3281,7229,392,0.5209,0.8226,0.6114
3281,7232,45,0.5209,0.8801,0.6287
3281,7233,163,0.4138,0.8328,0.5395
3281,7234,50,0.4138,0.7988,0.5293
3281,7235,345,0.3727,0.8206,0.5071
3281,7236,805,0.5209,0.8317,0.6141
3281,7237,304,0.5209,0.8526,0.6204
3282,3283,209,0.4138,0.9193,0.5655
3282,3284,295,0.5651,0.8821,0.6602
3282,6723,25,0.4138,0.8684,0.5502
3282,6724,294,0.4138,0.789,0.5264
3282,6727,51,0.5651,0.8411,0.6479
3282,6736,54,0.5651,0.848,0.65
3282,6737,54,0.4138,0.8159,0.5345
3282,6739,48,0.4138,0.8607,0.5479
3282,6742,54,0.4138,0.7955,0.5283
3282,6743,50,0.4138,0.8577,0.547
3282,6746,294,0.4138,0.8078,0.532
3282,7224,51,0.4138,0.8505,0.5448
3282,7227,1023,0.5651,0.8951,0.6641
3282,7229,341,0.5651,0.8193,0.6414
3282,7232,6,0.4138,0.8425,0.5424
3282,7233,112,0.5651,0.9236,0.6727
3282,7234,1,0.5377,0.8915,0.6438
3282,7236,754,0.5651,0.779,0.6293
3282,7237,253,0.5651,0.865,0.6551
3283,3284,86,0.5209,0.8322,0.6143
3283,6723,234,0.5209,0.8596,0.6225
3283,6724,85,0.5209,0.8182,0.6101
3283,6727,260,0.5209,0.8464,0.6186
3283,6735,202,0.5209,0.8283,0.6131
3283,6736,263,0.5209,0.8332,0.6146
3283,6737,263,0.5209,0.7822,0.5993
3283,6738,55,0.2553,0.9184,0.4542
3283,6739,257,0.5209,0.8293,0.6134
3283,6742,263,0.5209,0.8112,0.608
3283,6743,259,0.4138,0.824,0.5369
3283,6746,85,0.4138,0.8156,0.5344
3283,7224,260,0.4138,0.8305,0.5388
3283,7229,132,0.5209,0.7771,0.5978
3283,7232,215,0.5209,0.7868,0.6007
3283,7233,97,0.4138,0.8887,0.5563
3283,7234,210,0.4138,0.8871,0.5558
3283,7235,85,0.3727,0.8568,0.5179
3283,7236,545,0.5209,0.7657,0.5943
3283,7237,44,0.5209,0.8464,0.6186
3284,6723,320,0.5209,0.8916,0.6321
3284,6724,1,0.5209,0.8043,0.6059
3284,6725,171,0.2656,0.8989,0.4556
3284,6727,346,0.6138,0.9086,0.7022
3284,6735,116,0.5209,0.918,0.64
3284,6736,349,0.6138,0.9069,0.7017
3284,6737,349,0.5209,0.9025,0.6354
3284,6739,343,0.5209,0.8978,0.634
3284,6740,349,0.2656,0.9486,0.4705
3284,6742,349,0.5209,0.8545,0.621
3284,6743,345,0.4138,0.9422,0.5723
3284,6746,1,0.4138,0.8941,0.5579
3284,7224,346,0.4138,0.9055,0.5613
3284,7229,46,0.6138,0.8881,0.6961
3284,7232,301,0.5209,0.9168,0.6397
3284,7233,183,0.5651,0.8778,0.659
3284,7234,296,0.4138,0.8603,0.5478
3284,7235,1,0.3727,0.9077,0.5332
3284,7236,459,0.6138,0.8466,0.6836
3284,7237,42,0.6138,0.9039,0.7008
3288,3289,290,0.6778,0.8068,0.7165
3289,3290,290,0.6778,0.8188,0.7201
3291,3298,1,0.3778,0.9677,0.5547
3344,3348,9,0.5618,0.8791,0.657
3344,3406,12,0.7307,0.8501,0.7665
3344,5265,9,0.3316,0.9039,0.5033
3344,5340,650,0.7307,0.8946,0.7799
3344,5447,1,0.7307,0.9412,0.7938
3344,5462,9,0.3316,0.878,0.4956
3344,5471,9,0.5618,0.8951,0.6618
3344,5480,54,0.7307,0.8779,0.7749
3344,5488,642,0.7307,0.87,0.7725
3344,5495,502,0.5618,0.7547,0.6197
3344,5631,12,0.3316,0.9029,0.503
3344,5640,9,0.5618,0.9267,0.6713
3344,5650,9,0.5618,0.841,0.6456
3344,5657,361,0.5618,0.707,0.6054
3344,5663,650,0.7307,0.8863,0.7774
3344,5673,356,0.5618,0.8252,0.6409
3344,5744,9,0.7307,0.9183,0.787
3344,5747,644,0.5618,0.9301,0.6723
3344,5748,649,0.7307,0.8653,0.7711
3344,5749,637,0.7307,0.7315,0.7309
3347,3364,600,0.6628,0.8434,0.717
3347,3365,598,0.6628,0.8706,0.7251
3348,3406,3,0.5618,0.9211,0.6696
3348,5340,659,0.5618,0.9378,0.6746
3348,5447,10,0.5618,0.9322,0.6729
3348,5480,63,0.5618,0.931,0.6726
3348,5488,651,0.5618,0.9382,0.6748
3348,5495,511,0.5618,0.8758,0.656
3348,5629,9,0.5618,0.882,0.6579
3348,5657,370,0.5618,0.7594,0.6211
3348,5663,659,0.5618,0.9414,0.6757
3348,5673,365,0.5618,0.7768,0.6263
3348,5747,653,0.5618,0.9052,0.6649
3348,5748,658,0.5618,0.8449,0.6467
3348,5749,646,0.5618,0.7942,0.6315
3364,3365,2,0.6628,0.9266,0.7419
3373,3378,1,0.3,0.8376,0.4613
3406,5265,3,0.3316,0.9423,0.5148
3406,5340,662,0.7307,0.9241,0.7887
3406,5447,13,0.7307,0.9073,0.7837
3406,5462,3,0.3316,0.9326,0.5119
3406,5471,3,0.5618,0.9307,0.6725
3406,5480,66,0.7307,0.927,0.7896
3406,5488,654,0.7307,0.9488,0.7961
3406,5495,514,0.5618,0.894,0.6615
3406,5629,12,0.7307,0.841,0.7638
3406,5640,3,0.5618,0.9301,0.6723
3406,5650,3,0.5618,0.8716,0.6548
3406,5657,373,0.5618,0.7332,0.6133
3406,5663,662,0.7307,0.9433,0.7945
3406,5673,368,0.5618,0.7749,0.6257
3406,5744,3,0.7307,0.867,0.7716
3406,5747,656,0.5618,0.8854,0.6589
3406,5748,661,0.7307,0.8372,0.7626
3406,5749,649,0.7307,0.8211,0.7578
3422,8112,175,0.5,0.7679,0.5804
3435,3465,4,0.2656,0.934,0.4661
3435,6725,598,0.5223,0.9275,0.6438
3439,3467,94,0.3754,0.9116,0.5363
3465,6735,307,0.4138,0.7976,0.529
3465,6743,768,0.5929,0.8007,0.6552
3465,7236,36,0.4138,0.7455,0.5133
3484,3509,123,0.4067,0.8216,0.5312
3484,3513,112,0.2419,0.9428,0.4522
3493,3499,1,0.2419,0.9448,0.4528
3514,3524,1,0.349,0.8611,0.5026
3532,3546,704,0.7603,0.8261,0.78
3532,3552,115,0.5,0.8471,0.6041
3546,3552,819,0.5,0.8557,0.6067
3564,3582,335,0.2917,0.9315,0.4836
3565,5024,54,0.7394,0.9099,0.7906
3565,5475,1,0.5,0.9351,0.6305
3565,5500,333,0.7394,0.9213,0.794
3674,4389,3,0.3,0.9383,0.4915
3719,3723,3,0.7917,0.9158,0.829
3719,4123,3,0.2917,0.95,0.4892
3984,7605,106,0.4371,0.8469,0.5601
4109,4118,120,0.5,0.8271,0.5981
4123,4126,779,0.5,0.8252,0.5976
4224,4319,1,0.4556,0.7773,0.5521
4224,4422,2,0.4556,0.9575,0.6061
4224,4554,8,0.4556,0.8366,0.5699
4224,4561,6,0.4556,0.9012,0.5893
4224,4566,1,0.4556,0.9235,0.5959
4224,4571,6,0.4556,0.9238,0.596
4224,4573,6,0.7241,0.9297,0.7858
4225,4322,76,0.4688,0.9439,0.6114
4225,4325,80,0.6292,0.9551,0.7269
4225,4396,987,0.6292,0.9113,0.7138
4225,4552,5,0.4688,0.9595,0.6161
4225,4553,132,0.6292,0.914,0.7146
4225,4555,1,0.4688,0.9621,0.6168
4225,4556,78,0.4688,0.9556,0.6149
4225,4559,21,0.6292,0.937,0.7215
4225,4560,1,0.4688,0.9644,0.6175
4225,4562,1,0.3725,0.9412,0.5431
4225,4568,64,0.4688,0.8528,0.584
4225,4582,705,0.7255,0.939,0.7896
4227,4321,82,0.3,0.8505,0.4652
4227,4333,9,0.3,0.9212,0.4864
4228,4324,7,0.4476,0.521,0.4696
4228,4340,36,0.4476,0.5634,0.4823
4228,4564,34,0.4476,0.5254,0.4709
4237,4323,738,0.5,0.4863,0.4959
4237,4582,3,0.4302,0.7375,0.5224
4244,4356,153,0.4862,0.8216,0.5868
4244,4602,1,0.917,0.9688,0.9325
4248,4362,613,0.8,0.829,0.8087
4248,4397,587,0.7,0.7414,0.7124
4250,4274,326,0.5,0.8828,0.6149
4253,5333,92,0.5,0.8964,0.6189
4253,5590,1,0.7,0.956,0.7768
4253,5633,490,0.5,0.8751,0.6125
4259,4342,1,0.7596,0.7163,0.7466
4259,4349,445,0.6862,0.7699,0.7113
4259,4384,955,0.7596,0.7978,0.771
4269,4401,77,0.5,0.8602,0.6081
4269,4563,680,0.7787,0.7256,0.7628
4269,4607,494,0.7787,0.7382,0.7665
4271,4622,863,0.7787,0.8536,0.8012
4271,4623,4,0.5,0.9989,0.6497
4294,4637,575,0.6033,0.8084,0.6648
4316,4320,2,0.9445,0.9132,0.9351
4317,4318,1,0.8,0.9082,0.8325
4319,4422,1,0.4556,0.7885,0.5555
4319,4554,7,0.4556,0.6684,0.5194
4319,4561,5,0.4556,0.705,0.5304
4319,4571,5,0.4556,0.7842,0.5542
4319,4573,5,0.4556,0.794,0.5571
4321,4330,28,0.5,0.9559,0.6368
4321,4333,73,0.3,0.838,0.4614
4322,4325,4,0.3725,0.9295,0.5396
4322,4552,81,0.6996,0.9602,0.7778
4322,4553,208,0.3725,0.8911,0.5281
4322,4555,75,0.6996,0.9498,0.7747
4322,4556,2,0.6996,0.959,0.7774
4322,4559,97,0.3725,0.9181,0.5362
4322,4560,75,0.4688,0.9419,0.6108
4322,4562,75,0.6033,0.9296,0.7012
4322,4568,140,0.6996,0.8799,0.7537
4322,4578,343,0.3725,0.8729,0.5226
4324,4340,29,0.4476,0.6052,0.4949
4324,4564,41,0.4476,0.6414,0.5057
4325,4396,907,0.6292,0.9341,0.7206
4325,4552,85,0.3725,0.9486,0.5453
4325,4553,212,0.6292,0.9189,0.7161
4325,4555,79,0.3725,0.9413,0.5431
4325,4556,2,0.3725,0.9329,0.5406
4325,4559,101,0.6292,0.8966,0.7094
4325,4560,79,0.3725,0.9558,0.5475
4325,4562,79,0.3725,0.9221,0.5374
4325,4568,144,0.3725,0.8295,0.5096
4325,4578,339,0.3725,0.9366,0.5417
4325,4582,625,0.6292,0.9419,0.723
4328,5344,281,0.4862,0.8501,0.5954
4328,5374,241,0.4862,0.8212,0.5867
4328,5398,240,0.4862,0.7892,0.5771
4328,5409,240,0.4862,0.8412,0.5927
4328,5654,9,0.9281,0.906,0.9215
4340,4564,70,0.4476,0.5821,0.488
4342,4384,956,0.7596,0.7326,0.7515
4356,4386,153,0.9862,0.8208,0.9366
4356,4602,154,0.4862,0.8268,0.5884
4358,4361,19,0.4862,0.7757,0.573
4358,4783,9,0.4862,0.5871,0.5165
4361,4783,28,0.6862,0.7427,0.7032
4362,4397,26,0.5,0.8052,0.5916
4366,4395,152,0.4476,0.7329,0.5332
4385,4604,13,0.2567,0.9083,0.4522
4386,4602,1,0.4862,0.8994,0.6102
4396,4559,1008,0.6292,0.8335,0.6905
4396,4582,282,0.6292,0.9157,0.7151
4401,4563,603,0.5,0.7352,0.5706
4401,4607,417,0.5,0.6936,0.5581
4405,4411,55,0.7395,0.9434,0.8007
4405,4781,55,0.7395,0.9399,0.7996
4406,4413,1,0.5963,0.9001,0.6875
4407,4412,2,0.8963,0.9574,0.9147
4409,4413,1,0.7,0.9077,0.7623
4420,5273,6,0.4338,0.875,0.5662
4420,5279,102,0.4338,0.8852,0.5692
4420,5692,294,0.4338,0.7807,0.5379
4420,5694,282,0.4338,0.7762,0.5365
4420,5698,63,0.6338,0.799,0.6834
4420,5701,51,0.4338,0.8418,0.5562
4420,5702,294,0.4338,0.813,0.5476
4422,4554,6,0.6863,0.886,0.7462
4422,4561,4,0.8863,0.9546,0.9068
4422,4566,1,0.6863,0.9365,0.7614
4422,4571,4,0.8863,0.9591,0.9082
4422,4573,4,0.4556,0.9645,0.6082
4423,4426,71,0.5302,0.9045,0.6425
4423,4433,3,0.5302,0.9551,0.6576
4423,4437,1,0.4338,0.9103,0.5768
4423,4446,68,0.7338,0.9119,0.7872
4423,4451,54,0.5302,0.8128,0.615
4423,4456,4,0.8302,0.9605,0.8693
4426,4433,74,0.7944,0.9005,0.8262
4426,4437,72,0.698,0.8786,0.7522
4426,4446,3,0.6338,0.98,0.7377
4426,4451,17,0.7944,0.842,0.8087
4426,4456,75,0.5302,0.931,0.6504
4433,4437,2,0.698,0.9157,0.7633
4433,4446,71,0.4338,0.912,0.5773
4433,4451,57,0.7944,0.8123,0.7998
4433,4456,1,0.5302,0.9495,0.656
4437,4446,69,0.4338,0.8882,0.5701
4437,4451,55,0.698,0.7591,0.7164
4437,4456,3,0.4338,0.9263,0.5815
4446,4451,14,0.4338,0.841,0.556
4446,4456,72,0.7338,0.9399,0.7956
4450,5058,11,0.6334,0.8431,0.6963
4450,5514,4,0.3915,0.8002,0.5141
4450,5518,6,0.3915,0.892,0.5416
4450,5526,7,0.3915,0.8754,0.5367
4450,5674,1,0.3915,0.8188,0.5197
4450,5704,427,0.6334,0.8475,0.6976
4450,5705,70,0.3915,0.8359,0.5248
4450,5709,6,0.3915,0.8517,0.5296
4450,5713,427,0.6334,0.8706,0.7046
4450,5721,6,0.3915,0.9099,0.547
4450,5725,55,0.3915,0.6812,0.4784
4450,5727,28,0.6334,0.6898,0.6503
4450,5730,7,0.6334,0.8562,0.7002
4451,4456,58,0.5302,0.8299,0.6201
4505,4507,321,0.2917,0.8271,0.4524
4552,4553,127,0.546,0.9159,0.657
4552,4555,6,0.8033,0.9774,0.8555
4552,4556,83,0.6996,0.9798,0.7837
4552,4559,16,0.3725,0.9384,0.5423
4552,4560,6,0.5725,0.963,0.6897
4552,4562,6,0.7768,0.9625,0.8325
4552,4568,59,0.6996,0.8945,0.7581
4552,4582,710,0.5725,0.9433,0.6837
4553,4555,133,0.546,0.9229,0.6591
4553,4556,210,0.3725,0.8929,0.5286
4553,4559,111,0.6292,0.8506,0.6956
4553,4560,133,0.546,0.9317,0.6617
4553,4562,133,0.546,0.9104,0.6554
4553,4568,68,0.3725,0.8128,0.5046
4553,4582,837,0.8027,0.9414,0.8443
4554,4561,2,0.6863,0.8825,0.7452
4554,4566,7,0.6863,0.813,0.7243
4554,4571,2,0.6863,0.8518,0.736
4554,4573,2,0.6556,0.85,0.7139
4555,4556,77,0.6996,0.975,0.7822
4555,4559,22,0.3725,0.9264,0.5387
4555,4568,65,0.6996,0.8746,0.7521
4555,4582,704,0.5725,0.9508,0.686
4556,4559,99,0.5725,0.9384,0.6823
4556,4560,77,0.4688,0.9501,0.6132
4556,4562,77,0.6033,0.9421,0.7049
4556,4568,142,0.6996,0.8847,0.7551
4556,4578,341,0.3725,0.8651,0.5203
4557,4558,1,0.6862,0.9091,0.7531
4557,4565,75,0.2733,0.9212,0.4677
4557,4567,2,0.6862,0.9215,0.7568
4557,4569,1,0.9596,0.9116,0.9452
4557,4580,71,0.2733,0.8825,0.4561
4558,4567,3,0.6862,0.9411,0.7627
4558,4569,2,0.6862,0.9237,0.7575
4559,4560,22,0.3725,0.9308,0.54
4559,4562,22,0.3725,0.9307,0.54
4559,4568,43,0.3725,0.8883,0.5272
4559,4582,726,0.6292,0.872,0.702
4560,4568,65,0.4688,0.862,0.5868
4560,4578,418,0.6411,0.9077,0.7211
4560,4582,704,0.5725,0.9398,0.6827
4561,4566,5,0.6863,0.8866,0.7464
4562,4568,65,0.6033,0.8959,0.6911
4562,4582,704,0.546,0.9184,0.6578
4563,4607,186,0.7787,0.7426,0.7679
4565,4580,4,0.9733,0.9205,0.9575
4566,4571,5,0.6863,0.9266,0.7584
4566,4573,5,0.4556,0.9382,0.6004
4567,4569,1,0.6862,0.9176,0.7556
4569,4580,70,0.2733,0.8624,0.4501
4574,4594,683,0.5,0.6883,0.5565
4574,4615,699,0.5,0.6323,0.5397
4574,4624,683,0.5,0.6617,0.5485
4577,4604,275,0.6292,0.8767,0.7034
4577,4614,449,0.6292,0.9114,0.7138
4578,4582,286,0.3725,0.9143,0.535
4594,4615,16,0.5,0.6555,0.5467
4601,4618,93,1.0,0.917,0.9751
4604,4609,195,0.3725,0.8709,0.522
4604,4614,174,0.6292,0.9275,0.7186
4609,4614,21,0.5725,0.8972,0.6699
4615,4624,16,0.8,0.5746,0.7324
4622,4623,867,0.5,0.8538,0.6062
4783,4788,57,0.3,0.8474,0.4642
4937,4943,36,0.2917,0.8292,0.453
5018,5180,42,0.3915,0.8534,0.5301
5018,5315,333,0.3915,0.8669,0.5341
5018,5445,36,0.3915,0.8416,0.5265
5018,5455,3,0.3651,0.8978,0.5249
5018,5466,1,0.5394,0.8824,0.6423
5018,5472,43,0.3915,0.8243,0.5213
5018,5476,207,0.6087,0.867,0.6862
5018,5477,323,0.3915,0.7692,0.5048
5018,5486,42,0.3915,0.8391,0.5258
5018,5519,1,0.6087,0.815,0.6706
5018,5557,311,0.3915,0.8895,0.5409
5019,5180,42,0.3915,0.8508,0.5293
5019,5315,333,0.3915,0.9351,0.5546
5019,5323,399,0.6309,0.9104,0.7148
5019,5328,396,0.6309,0.8657,0.7014
5019,5445,36,0.3915,0.8583,0.5315
5019,5466,1,0.7788,0.914,0.8194
5019,5472,43,0.6309,0.921,0.718
5019,5476,207,0.3915,0.8939,0.5422
5019,5477,323,0.3915,0.7315,0.4935
5019,5486,42,0.3915,0.8837,0.5392
5019,5519,1,0.3915,0.816,0.5189
5019,5557,311,0.6309,0.8583,0.6992
5019,5591,399,0.6309,0.862,0.7003
5020,5091,39,0.3428,0.8761,0.5028
5020,5266,72,0.5545,0.8646,0.6475
5020,5267,70,0.3428,0.8278,0.4883
5020,5269,71,0.3428,0.8345,0.4903
5020,5270,71,0.5545,0.8299,0.6371
5020,5271,69,0.5545,0.8312,0.6375
5020,5272,71,0.3428,0.8399,0.4919
5020,5274,71,0.3428,0.8945,0.5083
5020,5275,70,0.3428,0.8249,0.4874
5020,5277,70,0.3428,0.8473,0.4942
5020,5278,68,0.5545,0.7924,0.6259
5020,5281,67,0.3428,0.8007,0.4802
5020,5288,78,0.5545,0.8216,0.6346
5020,5289,71,0.3428,0.8047,0.4813
5020,5354,195,0.3428,0.7897,0.4768
5020,5387,114,0.3428,0.855,0.4965
5020,5393,115,0.5545,0.8802,0.6522
5020,5397,48,0.3428,0.8592,0.4977
5020,5416,37,0.5545,0.9063,0.66
5020,5421,70,0.5545,0.8002,0.6282
5020,5513,71,0.5545,0.8759,0.6509
5020,5548,27,0.3428,0.9007,0.5102
5020,5555,68,0.5545,0.8352,0.6387
5020,5632,70,0.3428,0.8586,0.4975
5020,5641,2,0.3428,0.8575,0.4972
5020,5647,70,0.3428,0.8162,0.4848
5020,5742,70,0.3428,0.868,0.5004
5020,5743,43,0.3428,0.8123,0.4837
5020,5881,39,0.5545,0.8349,0.6386
5020,5882,39,0.5545,0.8512,0.6435
5020,5887,70,0.5545,0.8264,0.6361
5024,5475,55,0.5,0.8837,0.6151
5024,5485,54,0.5,0.761,0.5783
5024,5500,279,0.7394,0.9478,0.802
5058,5514,15,0.5006,0.7824,0.5851
5058,5518,17,0.3915,0.8935,0.5421
5058,5526,18,0.3915,0.7595,0.5019
5058,5674,10,0.3915,0.9254,0.5517
5058,5704,416,0.6334,0.8054,0.685
5058,5705,81,0.5006,0.849,0.6051
5058,5709,17,0.5006,0.8085,0.593
5058,5713,416,0.6334,0.8973,0.7126
5058,5721,17,0.3915,0.8294,0.5229
5058,5725,44,0.3915,0.7766,0.507
5058,5727,17,0.6334,0.7238,0.6605
5058,5729,13,0.3915,0.5995,0.4539
5058,5730,18,0.7425,0.8345,0.7701
5079,5454,93,0.4172,0.9099,0.565
5083,5337,251,0.3607,0.8407,0.5047
5083,5484,105,0.5768,0.8747,0.6661
5083,5511,119,0.5768,0.7965,0.6427
5083,5567,379,0.5768,0.8499,0.6587
5083,5572,318,0.5768,0.8053,0.6453
5083,5646,29,0.3607,0.6917,0.46
5083,5677,168,0.5768,0.813,0.6476
5083,5678,117,0.5768,0.7981,0.6432
5083,5679,171,0.6395,0.7945,0.686
5083,5686,317,0.5768,0.5812,0.5781
5083,5690,585,0.7885,0.7322,0.7716
5083,5848,171,0.7885,0.873,0.8138
5091,5266,33,0.3428,0.8757,0.5027
5091,5267,31,0.3428,0.8745,0.5023
5091,5269,32,0.3428,0.867,0.5001
5091,5270,110,0.3428,0.873,0.5018
5091,5271,108,0.3428,0.8403,0.492
5091,5272,110,0.3428,0.8536,0.496
5091,5274,32,0.3428,0.887,0.506
5091,5275,109,0.5558,0.8787,0.6527
5091,5277,31,0.3428,0.8853,0.5055
5091,5278,107,0.3428,0.8435,0.493
5091,5281,106,0.3428,0.8399,0.4919
5091,5288,117,0.3428,0.8435,0.493
5091,5289,110,0.5558,0.8373,0.6403
5091,5354,156,0.5558,0.8043,0.6304
5091,5387,75,0.3428,0.857,0.4971
5091,5393,76,0.3428,0.9106,0.5131
5091,5397,87,0.3428,0.8344,0.4903
5091,5416,2,0.3428,0.9227,0.5168
5091,5421,109,0.3428,0.8564,0.4969
5091,5513,32,0.3428,0.9071,0.5121
5091,5548,12,0.3428,0.9006,0.5101
5091,5555,107,0.3428,0.8287,0.4886
5091,5632,109,0.3428,0.8397,0.4918
5091,5641,37,0.3428,0.8632,0.4989
5091,5645,110,0.5558,0.6829,0.594
5091,5647,109,0.3428,0.8725,0.5017
5091,5742,31,0.3428,0.9057,0.5116
5091,5743,4,0.3428,0.8105,0.4831
5091,5887,109,0.3428,0.8644,0.4993
5169,5515,240,0.7,0.9105,0.7631
5180,5315,291,0.3915,0.8488,0.5287
5180,5323,357,0.3915,0.7053,0.4857
5180,5328,354,0.3915,0.6825,0.4788
5180,5434,42,0.3915,0.8546,0.5304
5180,5444,42,0.3915,0.84,0.526
5180,5445,6,0.3915,0.9378,0.5554
5180,5452,42,0.3915,0.6746,0.4764
